module	fit	confidence	path	line	class	method	field	fieldLine	fieldType	fieldMods	paramCount	sync	assignmentsTotal	nullAssignments	rationale	signature	context
java.base	Cached Method	low	src/java.base/share/classes/java/io/SequenceInputStream.java	226	java.io.SequenceInputStream		ioe	235	throw		0	False	2	1	has invalidation/reset shape; manual review needed		
java.base	Cached Method	low	src/java.base/share/classes/java/io/SerialCallbackContext.java	64	java.io.SerialCallbackContext		thread	46	Thread	private	0	False	3	2	has invalidation/reset shape; manual review needed		
java.base	Lazy Constant	low	src/java.base/share/classes/java/lang/ApplicationShutdownHooks.java	66	java.lang.ApplicationShutdownHooks		hooks	40	IdentityHashMap<Thread, Thread>	private static	0	True	3	2	synchronized lazy path; static backing field; returns cached field; has invalidation/reset shape; manual review needed		
java.base	Lazy Constant	low	src/java.base/share/classes/java/lang/ApplicationShutdownHooks.java	82	java.lang.ApplicationShutdownHooks		hooks	40	IdentityHashMap<Thread, Thread>	private static	0	True	3	2	synchronized lazy path; static backing field; returns cached field; has invalidation/reset shape; manual review needed		
java.base	Cached Method	low	src/java.base/share/classes/java/lang/Class.java	1413	java.lang.Class		signers	1412	var		0	False	2	0	returns cached field; has invalidation/reset shape; manual review needed		
java.base	Cached Method	low	src/java.base/share/classes/java/lang/Class.java	1512	java.lang.Class		descriptor	1544	return		0	False	2	0	returns cached field; has invalidation/reset shape; manual review needed		
java.base	Cached Method	low	src/java.base/share/classes/java/lang/Class.java	2918	java.lang.Class		res	3173	return		0	False	21	1	returns cached field; cache/lazy naming or comment; has invalidation/reset shape; manual review needed		2919:// No cached value available; request value from VM
java.base	Cached Method	low	src/java.base/share/classes/java/lang/Class.java	2981	java.lang.Class		res	3173	return		0	False	21	1	returns cached field; cache/lazy naming or comment; has invalidation/reset shape; manual review needed		2982:// No cached value available; request value from VM
java.base	Cached Method	low	src/java.base/share/classes/java/lang/Class.java	3011	java.lang.Class		res	3173	return		0	False	21	1	returns cached field; cache/lazy naming or comment; has invalidation/reset shape; manual review needed		3012:// No cached value available; request value from VM
java.base	Cached Method	low	src/java.base/share/classes/java/lang/Class.java	3029	java.lang.Class		res	3173	return		0	False	21	1	returns cached field; cache/lazy naming or comment; has invalidation/reset shape; manual review needed		3031:// No cached value available; compute value recursively.
java.base	Cached Method	low	src/java.base/share/classes/java/lang/Class.java	3678	java.lang.Class		annotations	3671	Map<Class<? extends Annotation>, Annotation>		0	False	4	1	cache/lazy naming or comment; has invalidation/reset shape; manual review needed		3678:if (annotations == null) { // lazy construction
java.base	Cached Method	low	src/java.base/share/classes/java/lang/ClassLoader.java	1137	java.lang.ClassLoader		certs	1133	Certificate[]		0	False	3	1	has invalidation/reset shape; manual review needed		
java.base	Lazy Constant	low	src/java.base/share/classes/java/lang/ClassLoader.java	2472	java.lang.ClassLoader		classAssertionStatus	2375	Map<String, Boolean>		0	True	3	1	synchronized lazy path; has invalidation/reset shape; manual review needed		
java.base	Cached Method	low	src/java.base/share/classes/java/lang/ClassLoader.java	2584	java.lang.ClassLoader		map	2592	return		0	False	3	0	returns cached field; has invalidation/reset shape; manual review needed		
java.base	Cached Method	low	src/java.base/share/classes/java/lang/ClassValue.java	634	java.lang.ClassValue		replacement	679	return		0	False	5	2	returns cached field; cache/lazy naming or comment; has invalidation/reset shape; manual review needed		631:replacement = findReplacement(cache, i); | 633:cache[i & mask] = replacement; | 636:cacheLoad = Math.max(0, cacheLoad - removed);
java.base	Cached Method	low	src/java.base/share/classes/java/lang/Process.java	275	java.lang.Process		firstIOE	282	return		0	False	1	0	returns cached field; has invalidation/reset shape; manual review needed		
java.base	Cached Method	low	src/java.base/share/classes/java/lang/Process.java	277	java.lang.Process		firstIOE	282	return		0	False	1	0	returns cached field; has invalidation/reset shape; manual review needed		
java.base	Cached Method	low	src/java.base/share/classes/java/lang/Process.java	462	java.lang.Process		inputReader	469	return		0	True	1	0	synchronized lazy path; returns cached field; has invalidation/reset shape; manual review needed		
java.base	Cached Method	low	src/java.base/share/classes/java/lang/Process.java	547	java.lang.Process		errorReader	554	return		0	True	1	0	synchronized lazy path; returns cached field; has invalidation/reset shape; manual review needed		
java.base	Cached Method	low	src/java.base/share/classes/java/lang/ProcessHandleImpl.java	128	java.lang.ProcessHandleImpl		completion	182	return		0	False	4	0	cache/lazy naming or comment; has invalidation/reset shape; manual review needed		125:// check canonicalizing cache 1st
java.base	Cached Method	low	src/java.base/share/classes/java/lang/ProcessHandleImpl.java	413	java.lang.ProcessHandleImpl		childpids	411	long[]		0	False	2	1	has invalidation/reset shape; manual review needed		
java.base	Cached Method	low	src/java.base/share/classes/java/lang/ProcessHandleImpl.java	430	java.lang.ProcessHandleImpl		pids	427	long[]		0	False	2	1	has invalidation/reset shape; manual review needed		
java.base	Cached Method	low	src/java.base/share/classes/java/lang/PublicMethods.java	202	java.lang.PublicMethods		prev	181	MethodList		0	False	3	1	has invalidation/reset shape; manual review needed		
java.base	Cached Method	low	src/java.base/share/classes/java/lang/PublicMethods.java	222	java.lang.PublicMethods		prev	181	MethodList		0	False	3	1	has invalidation/reset shape; manual review needed		
java.base	Cached Method	low	src/java.base/share/classes/java/lang/Runtime.java	834	java.lang.Runtime		v	840	return		0	False	2	0	returns cached field; has invalidation/reset shape; manual review needed		
java.base	Cached Method	low	src/java.base/share/classes/java/lang/StackStreamFactory.java	363	java.lang.StackStreamFactory		continuation	142	Continuation	protected	0	False	3	1	has invalidation/reset shape; manual review needed		
java.base	Cached Method	low	src/java.base/share/classes/java/lang/StringBuffer.java	738	java.lang.StringBuffer		toStringCache	121	String	private transient	0	True	30	29	synchronized lazy path; returns cached field; cache/lazy naming or comment; has invalidation/reset shape; manual review needed		738:if (toStringCache == null) { | 739:return toStringCache = new String(this, null); | 741:return new String(toStringCache);
java.base	Cached Method	low	src/java.base/share/classes/java/lang/Thread.java	1659	java.lang.Thread		uncaughtExceptionHandler	2575	UncaughtExceptionHandler	private volatile	0	False	2	1	volatile backing field; cache/lazy naming or comment; has invalidation/reset shape; manual review needed		1656:this.confinedMemoryPool = 0;
java.base	Cached Method	low	src/java.base/share/classes/java/lang/Thread.java	1661	java.lang.Thread		nioBlocker	521	return		0	False	2	1	has invalidation/reset shape; manual review needed		
java.base	Cached Method	low	src/java.base/share/classes/java/lang/ThreadGroup.java	601	java.lang.ThreadGroup		groups	91	ThreadGroup[]	private	0	True	3	0	synchronized lazy path; has invalidation/reset shape; manual review needed		
java.base	Cached Method	low	src/java.base/share/classes/java/lang/ThreadGroup.java	615	java.lang.ThreadGroup		weaks	95	WeakReference<ThreadGroup>[]	private	0	True	2	0	synchronized lazy path; has invalidation/reset shape; manual review needed		
java.base	Cached Method	low	src/java.base/share/classes/java/lang/VirtualThread.java	311	java.lang.VirtualThread		timeoutTask	180	Future<?>	private	0	False	3	1	has invalidation/reset shape; manual review needed		
java.base	Cached Method	low	src/java.base/share/classes/java/lang/invoke/ClassSpecializer.java	144	java.lang.invoke.ClassSpecializer		topSpecies	143	S		0	False	3	1	has invalidation/reset shape; manual review needed		
java.base	Cached Method	low	src/java.base/share/classes/java/lang/invoke/LambdaFormBuffer.java	191	java.lang.invoke.LambdaFormBuffer		dups	45	ArrayList<Name>	private	0	False	1	0	has invalidation/reset shape; manual review needed		
java.base	Cached Method	low	src/java.base/share/classes/java/lang/invoke/LambdaFormBuffer.java	272	java.lang.invoke.LambdaFormBuffer		name	282	Name		0	False	2	0	has invalidation/reset shape; manual review needed		
java.base	Cached Method	low	src/java.base/share/classes/java/lang/invoke/LambdaFormBuffer.java	283	java.lang.invoke.LambdaFormBuffer		name	282	Name		0	False	2	0	has invalidation/reset shape; manual review needed		
java.base	Cached Method	low	src/java.base/share/classes/java/lang/invoke/LambdaFormEditor.java	402	java.lang.invoke.LambdaFormEditor		k	384	Transform		0	True	8	1	synchronized lazy path; cache/lazy naming or comment; has invalidation/reset shape; manual review needed		406:/** Arbitrary but reasonable limits on Transform[] size for cache. */
java.base	Cached Method	low	src/java.base/share/classes/java/lang/invoke/LambdaFormEditor.java	403	java.lang.invoke.LambdaFormEditor		k	384	Transform		0	True	8	1	synchronized lazy path; cache/lazy naming or comment; has invalidation/reset shape; manual review needed		406:/** Arbitrary but reasonable limits on Transform[] size for cache. */ | 407:private static final int MIN_CACHE_ARRAY_SIZE = 4, MAX_CACHE_ARRAY_SIZE = 16;
java.base	Cached Method	low	src/java.base/share/classes/java/lang/invoke/MethodHandleImpl.java	381	java.lang.invoke.MethodHandleImpl		convSpecs	387	return		0	False	3	1	returns cached field; has invalidation/reset shape; manual review needed		
java.base	Cached Method	low	src/java.base/share/classes/java/lang/invoke/MethodHandleProxies.java	225	java.lang.invoke.MethodHandleProxies		uniqueName	214	String		0	False	2	1	has invalidation/reset shape; manual review needed		
java.base	Cached Method	low	src/java.base/share/classes/java/lang/invoke/MethodHandles.java	5388	java.lang.invoke.MethodHandles		filter	5378	MethodHandle		0	False	2	1	has invalidation/reset shape; manual review needed		
java.base	Cached Method	low	src/java.base/share/classes/java/lang/invoke/MethodType.java	1150	java.lang.invoke.MethodType		inv	1152	return		0	False	2	0	returns cached field; has invalidation/reset shape; manual review needed		
java.base	Cached Method	low	src/java.base/share/classes/java/lang/invoke/MethodTypeForm.java	295	java.lang.invoke.MethodTypeForm		cs	300	return		0	False	2	1	returns cached field; has invalidation/reset shape; manual review needed		
java.base	Cached Method	low	src/java.base/share/classes/java/lang/module/Resolver.java	360	java.lang.module.Resolver		targetPlatform	73	String	private	0	False	2	0	has invalidation/reset shape; manual review needed		
java.base	Lazy Constant	low	src/java.base/share/classes/java/lang/ref/Finalizer.java	50	java.lang.ref.Finalizer		unfinalized	39	Finalizer	private static	0	True	3	1	synchronized lazy path; static backing field; has invalidation/reset shape; manual review needed		
java.base	Cached Method	low	src/java.base/share/classes/java/lang/ref/Reference.java	246	java.lang.ref.Reference		pendingList	241	Reference<?>		0	True	2	0	synchronized lazy path; has invalidation/reset shape; manual review needed		
java.base	Cached Method	low	src/java.base/share/classes/java/lang/ref/ReferenceQueue.java	80	java.lang.ref.ReferenceQueue		head	60	Reference<? extends T>	private volatile	0	False	2	0	volatile backing field; has invalidation/reset shape; manual review needed		
java.base	Cached Method	low	src/java.base/share/classes/java/lang/runtime/SwitchBootstraps.java	550	java.lang.runtime.SwitchBootstraps		lastLabel	544	Object		0	False	2	1	has invalidation/reset shape; manual review needed		
java.base	Lazy Constant	low	src/java.base/share/classes/java/net/DatagramSocket.java	1082	java.net.DatagramSocket		factory	1288	DatagramSocketImplFactory		0	True	2	0	synchronized lazy path; has invalidation/reset shape; manual review needed		
java.base	Cached Method	low	src/java.base/share/classes/java/net/HttpCookie.java	883	java.net.HttpCookie		maxAgeValue	869	String		0	False	3	1	has invalidation/reset shape; manual review needed		
java.base	Cached Method	low	src/java.base/share/classes/java/net/HttpCookie.java	887	java.net.HttpCookie		expiresValue	868	String		0	False	3	1	has invalidation/reset shape; manual review needed		
java.base	Cached Method	low	src/java.base/share/classes/java/net/HttpCookie.java	993	java.net.HttpCookie		expiresValue	868	String		0	False	3	1	has invalidation/reset shape; manual review needed		
java.base	Cached Method	low	src/java.base/share/classes/java/net/HttpCookie.java	993	java.net.HttpCookie		maxAgeValue	869	String		0	False	3	1	has invalidation/reset shape; manual review needed		
java.base	Cached Method	low	src/java.base/share/classes/java/net/InetAddress.java	461	java.net.InetAddress		bootstrapResolver	445	InetAddressResolver	private static volatile	0	False	2	1	volatile backing field; static backing field; returns cached field; has invalidation/reset shape; manual review needed		
java.base	Cached Method	low	src/java.base/share/classes/java/net/InetAddress.java	1047	java.net.InetAddress		addresses	1707	Stream<InetAddress>		0	False	5	1	cache/lazy naming or comment; has invalidation/reset shape; manual review needed		1046:addresses = cache.putIfAbsent(host, this); | 1048:// this can happen when we were replaced by CachedAddresses in | 1049:// some other thread, then CachedAddresses expired and were | 1050:// removed from cache while we were waiting for lock...
java.base	Cached Method	low	src/java.base/share/classes/java/net/InetAddress.java	1680	java.net.InetAddress		addrs	1675	Addresses		0	False	6	1	returns cached field; cache/lazy naming or comment; has invalidation/reset shape; manual review needed		1676:if (useCache) { | 1677:addrs = cache.get(host); | 1679:addrs = cache.remove(host); | 1681:if (addrs instanceof CachedLookup) { | 1682:// try removing from expirySet too if CachedAddresses
java.base	Cached Method	low	src/java.base/share/classes/java/net/InetAddress.java	1689	java.net.InetAddress		addrs	1675	Addresses		0	False	6	1	returns cached field; cache/lazy naming or comment; has invalidation/reset shape; manual review needed		1691:// the name service and install it within cache... | 1692:Addresses oldAddrs = cache.putIfAbsent(
java.base	Cached Method	low	src/java.base/share/classes/java/net/InetSocketAddress.java	197	java.net.InetSocketAddress		addr	220	InetAddress		0	False	3	1	has invalidation/reset shape; manual review needed		
java.base	Lazy Constant	low	src/java.base/share/classes/java/net/ServerSocket.java	839	java.net.ServerSocket		factory	809	SocketImplFactory	private static volatile	0	True	3	0	synchronized lazy path; volatile backing field; static backing field; has invalidation/reset shape; manual review needed		
